product_id,product_name,category,sub_category,total_orders,total_units,total_sales,total_profit,profit_margin_pct,total_shipping_cost,shipping_cost_pct,avg_shipping_days
TEC-AC-10001267,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,Technology,Accessories,5,18,467.22,143.76,30.77,40.39,8.64,3.80
TEC-AC-10001274,"Belkin Memory Card, Bluetooth",Technology,Accessories,5,27,1699.19,25.19,1.48,199.57,11.75,3.80
TEC-AC-10001278,"Enermax Flash Drive, USB",Technology,Accessories,6,19,751.14,148.08,19.71,43.35,5.77,4.33
TEC-AC-10001284,Enermax Briskie RF Wireless Keyboard and Mouse Combo,Technology,Accessories,5,24,469.40,150.37,32.03,65.69,13.99,3.80
TEC-AC-10001295,"Memorex Memory Card, Bluetooth",Technology,Accessories,2,6,531.80,200.42,37.69,48.19,9.06,5.00
TEC-AC-10001311,"Belkin Keyboard, Erganomic",Technology,Accessories,4,17,816.90,316.76,38.78,50.02,6.12,5.50
TEC-AC-10001312,"Logitech Numeric Keypad, Erganomic",Technology,Accessories,5,25,808.46,57.71,7.14,110.26,13.64,3.20
TEC-AC-10001314,Case Logic 2.4GHz Wireless Keyboard,Technology,Accessories,8,27,1229.76,-11.99,-0.97,161.37,13.12,2.88
TEC-AC-10001341,"Enermax Memory Card, USB",Technology,Accessories,8,35,2292.00,420.20,18.33,372.54,16.25,2.88
TEC-AC-10001348,"Logitech Router, Bluetooth",Technology,Accessories,4,9,1877.16,-326.58,-17.40,297.09,15.83,4.75
TEC-AC-10001352,"SanDisk Numeric Keypad, Bluetooth",Technology,Accessories,9,31,1356.63,-171.36,-12.63,153.92,11.35,3.67
TEC-AC-10001355,"Memorex Router, Programmable",Technology,Accessories,2,6,891.76,99.04,11.11,87.73,9.84,5.50
TEC-AC-10001364,"Logitech Numeric Keypad, Programmable",Technology,Accessories,5,18,433.56,123.60,28.51,38.12,8.79,3.20
TEC-AC-10001383,Logitech Wireless Touch Keyboard K400,Technology,Accessories,3,15,364.85,53.73,14.73,21.11,5.79,4.00
TEC-AC-10001402,"Memorex Numeric Keypad, Bluetooth",Technology,Accessories,3,6,272.52,103.50,37.98,34.01,12.48,3.00
TEC-AC-10001405,"Logitech Router, Bluetooth",Technology,Accessories,5,15,2126.95,642.85,30.22,177.67,8.35,3.60
TEC-AC-10001406,"Enermax Memory Card, Programmable",Technology,Accessories,1,1,115.89,45.18,38.99,6.79,5.86,4.00
TEC-AC-10001407,"Belkin Mouse, Erganomic",Technology,Accessories,6,19,395.48,24.60,6.22,41.88,10.59,2.83
TEC-AC-10001410,"Memorex Memory Card, Bluetooth",Technology,Accessories,4,26,1772.68,478.40,26.99,299.88,16.92,2.75
TEC-AC-10001432,Enermax Aurora Lite Keyboard,Technology,Accessories,5,21,1641.15,722.12,44.00,202.09,12.31,3.40
TEC-AC-10001438,"SanDisk Flash Drive, Programmable",Technology,Accessories,8,35,1280.86,88.06,6.88,159.60,12.46,3.88
TEC-AC-10001441,"SanDisk Mouse, Erganomic",Technology,Accessories,6,24,866.88,172.80,19.93,47.22,5.45,3.67
TEC-AC-10001445,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,Technology,Accessories,3,14,42.42,8.91,21.00,3.15,7.43,5.67
TEC-AC-10001455,"Logitech Memory Card, Erganomic",Technology,Accessories,1,4,242.86,-137.66,-56.68,97.89,40.31,2.00
TEC-AC-10001463,"Logitech Numeric Keypad, Programmable",Technology,Accessories,5,21,980.31,156.27,15.94,135.13,13.78,3.60
TEC-AC-10001465,SanDisk Cruzer 64 GB USB Flash Drive,Technology,Accessories,9,34,1184.03,319.61,26.99,114.58,9.68,4.11
TEC-AC-10001486,"Belkin Flash Drive, Programmable",Technology,Accessories,6,30,1238.04,64.44,5.21,269.09,21.74,3.83
TEC-AC-10001491,"Enermax Flash Drive, Bluetooth",Technology,Accessories,8,32,858.08,-1.44,-0.17,140.29,16.35,3.63
TEC-AC-10001500,"Logitech Memory Card, Erganomic",Technology,Accessories,5,28,2332.43,-331.21,-14.20,365.51,15.67,3.20
TEC-AC-10001539,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,Technology,Accessories,4,17,1247.84,377.56,30.26,212.81,17.05,3.50
TEC-AC-10001542,SanDisk Cruzer 16 GB USB Flash Drive,Technology,Accessories,3,10,107.91,14.93,13.84,10.68,9.90,4.33
TEC-AC-10001552,Logitech K350 2.4Ghz Wireless Keyboard,Technology,Accessories,5,25,1154.67,47.27,4.09,235.45,20.39,2.00
TEC-AC-10001553,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",Technology,Accessories,5,26,373.79,24.81,6.64,37.32,9.98,3.60
TEC-AC-10001564,"Logitech Numeric Keypad, Erganomic",Technology,Accessories,4,23,970.86,371.94,38.31,121.09,12.47,4.50
TEC-AC-10001566,"Logitech Router, Erganomic",Technology,Accessories,4,14,3431.82,617.40,17.99,487.29,14.20,3.00
TEC-AC-10001590,Dell Slim USB Multimedia Keyboard,Technology,Accessories,2,5,125.00,30.00,24.00,11.55,9.24,5.00
TEC-AC-10001592,"Enermax Flash Drive, Programmable",Technology,Accessories,1,2,51.62,-31.00,-60.05,2.10,4.07,6.00
TEC-AC-10001600,"Belkin Numeric Keypad, Bluetooth",Technology,Accessories,4,16,854.71,327.67,38.34,59.85,7.00,3.50
TEC-AC-10001606,Logitech Wireless Performance Mouse MX for PC and Mac,Technology,Accessories,7,21,1799.82,497.95,27.67,146.68,8.15,2.71
TEC-AC-10001608,"Memorex Flash Drive, USB",Technology,Accessories,2,5,78.47,-10.48,-13.36,10.34,13.18,2.50
TEC-AC-10001611,"Memorex Numeric Keypad, Bluetooth",Technology,Accessories,2,8,363.36,101.52,27.94,49.22,13.55,2.50
TEC-AC-10001616,"SanDisk Numeric Keypad, Erganomic",Technology,Accessories,5,32,1745.30,107.53,6.16,97.08,5.56,5.20
TEC-AC-10001635,KeyTronic KT400U2 - Keyboard - Black,Technology,Accessories,3,15,148.03,24.67,16.67,8.44,5.70,3.33
TEC-AC-10001636,"Belkin Mouse, Erganomic",Technology,Accessories,6,27,1040.04,176.58,16.98,83.37,8.02,4.83
TEC-AC-10001639,"Belkin Flash Drive, Erganomic",Technology,Accessories,7,23,622.90,-127.14,-20.41,55.83,8.96,3.86
TEC-AC-10001660,"Enermax Flash Drive, USB",Technology,Accessories,3,17,709.41,276.42,38.96,125.05,17.63,3.33
TEC-AC-10001664,"SanDisk Keyboard, USB",Technology,Accessories,3,8,423.16,-47.48,-11.22,53.67,12.68,1.33
TEC-AC-10001666,"Memorex Numeric Keypad, Erganomic",Technology,Accessories,5,22,1027.62,164.34,15.99,97.22,9.46,5.00
TEC-AC-10001688,"Enermax Keyboard, Programmable",Technology,Accessories,5,14,781.63,59.79,7.65,58.21,7.45,4.40
TEC-AC-10001696,"Belkin Flash Drive, Erganomic",Technology,Accessories,2,9,206.70,63.60,30.77,18.02,8.72,5.50
TEC-AC-10001703,"Memorex Keyboard, USB",Technology,Accessories,3,9,493.70,-105.44,-21.36,64.07,12.98,3.67
TEC-AC-10001705,"Logitech Keyboard, Bluetooth",Technology,Accessories,4,26,1159.20,216.96,18.72,176.00,15.18,2.50
TEC-AC-10001714,Logitech MX Performance Wireless Mouse,Technology,Accessories,7,23,789.82,211.82,26.82,76.97,9.75,2.57
TEC-AC-10001719,"Enermax Flash Drive, Erganomic",Technology,Accessories,5,19,388.05,138.77,35.76,32.33,8.33,4.40
TEC-AC-10001720,"Enermax Memory Card, Bluetooth",Technology,Accessories,1,2,228.78,34.26,14.98,29.08,12.71,2.00
TEC-AC-10001728,"SanDisk Flash Drive, Programmable",Technology,Accessories,6,20,459.65,76.45,16.63,52.06,11.33,4.67
TEC-AC-10001735,"Logitech Mouse, Bluetooth",Technology,Accessories,9,31,751.03,-30.17,-4.02,95.45,12.71,3.56
TEC-AC-10001745,"Memorex Flash Drive, Programmable",Technology,Accessories,1,2,61.80,14.82,23.98,12.20,19.74,2.00
TEC-AC-10001748,"SanDisk Flash Drive, USB",Technology,Accessories,1,2,79.50,15.90,20.00,0.85,1.07,4.00
TEC-AC-10001754,"SanDisk Memory Card, Bluetooth",Technology,Accessories,6,20,1348.92,464.52,34.44,115.94,8.60,3.33
TEC-AC-10001756,"Memorex Numeric Keypad, USB",Technology,Accessories,6,22,585.07,225.15,38.48,127.55,21.80,3.17
TEC-AC-10001765,"Enermax Memory Card, Bluetooth",Technology,Accessories,3,13,991.38,49.40,4.98,123.14,12.42,3.67
TEC-AC-10001767,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,Technology,Accessories,6,25,927.78,37.97,4.09,120.16,12.95,4.17
TEC-AC-10001772,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,Technology,Accessories,6,45,718.65,280.27,39.00,68.76,9.57,4.50
TEC-AC-10001791,"Memorex Mouse, Programmable",Technology,Accessories,2,7,207.69,14.49,6.98,41.86,20.16,2.50
TEC-AC-10001792,"Logitech Mouse, Programmable",Technology,Accessories,2,8,246.24,19.68,7.99,27.07,10.99,3.00
TEC-AC-10001830,"Enermax Router, Erganomic",Technology,Accessories,5,13,1707.59,-423.63,-24.81,199.42,11.68,3.80
TEC-AC-10001831,"Memorex Keyboard, Bluetooth",Technology,Accessories,1,3,57.07,-52.85,-92.61,5.65,9.90,4.00
TEC-AC-10001835,"Belkin Mouse, Programmable",Technology,Accessories,8,25,900.76,-7.49,-0.83,129.99,14.43,3.88
TEC-AC-10001838,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,Technology,Accessories,7,26,5119.74,2155.90,42.11,585.00,11.43,3.29
TEC-AC-10001840,"SanDisk Mouse, Erganomic",Technology,Accessories,5,23,758.16,151.65,20.00,97.10,12.81,4.00
TEC-AC-10001874,Logitech Wireless Anywhere Mouse MX for PC and Mac,Technology,Accessories,3,11,551.90,89.98,16.30,91.86,16.64,3.67
TEC-AC-10001876,"Logitech Memory Card, USB",Technology,Accessories,2,9,552.48,154.68,28.00,81.76,14.80,4.50
TEC-AC-10001904,"Logitech Mouse, Bluetooth",Technology,Accessories,7,33,954.53,422.90,44.30,88.18,9.24,4.57
TEC-AC-10001907,"SanDisk Flash Drive, Bluetooth",Technology,Accessories,3,13,365.34,82.59,22.61,52.08,14.26,3.67
TEC-AC-10001908,Logitech Wireless Headset h800,Technology,Accessories,6,32,2799.72,719.93,25.71,336.78,12.03,3.50
TEC-AC-10001942,"Memorex Flash Drive, Programmable",Technology,Accessories,3,11,339.90,111.87,32.91,27.72,8.16,4.33
TEC-AC-10001948,"Belkin Numeric Keypad, USB",Technology,Accessories,9,35,1214.91,112.41,9.25,143.07,11.78,3.33
TEC-AC-10001949,"Enermax Router, Bluetooth",Technology,Accessories,2,8,2066.64,185.76,8.99,468.66,22.68,2.50
TEC-AC-10001950,"Belkin Flash Drive, Programmable",Technology,Accessories,3,11,318.56,6.16,1.93,30.59,9.60,4.33
TEC-AC-10001951,"Enermax Memory Card, Erganomic",Technology,Accessories,1,3,89.76,-49.38,-55.01,1.71,1.91,4.00
TEC-AC-10001956,Microsoft Arc Touch Mouse,Technology,Accessories,2,7,359.70,91.12,25.33,14.85,4.13,5.00
TEC-AC-10001974,"Logitech Memory Card, Bluetooth",Technology,Accessories,1,2,124.06,-53.78,-43.35,15.25,12.29,2.00
TEC-AC-10001987,"Memorex Numeric Keypad, Bluetooth",Technology,Accessories,6,25,948.82,130.57,13.76,104.92,11.06,4.83
TEC-AC-10001990,"Enermax Router, USB",Technology,Accessories,3,12,2068.32,723.84,35.00,113.16,5.47,4.67
TEC-AC-10001990,Kensington Orbit Wireless Mobile Trackball for PC and Mac,Technology,Accessories,5,33,1703.72,357.55,20.99,214.94,12.62,3.40
TEC-AC-10001995,"Logitech Router, USB",Technology,Accessories,5,16,3462.94,928.06,26.80,444.19,12.83,4.00
TEC-AC-10001998,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,Technology,Accessories,6,11,207.90,62.78,30.20,22.27,10.71,4.67
TEC-AC-10002001,Logitech Wireless Gaming Headset G930,Technology,Accessories,6,21,2879.82,763.15,26.50,242.67,8.43,4.33
TEC-AC-10002006,Memorex Micro Travel Drive 16 GB,Technology,Accessories,6,39,556.45,126.16,22.67,45.74,8.22,4.00
TEC-AC-10002013,"SanDisk Numeric Keypad, Bluetooth",Technology,Accessories,3,19,703.76,147.44,20.95,148.26,21.07,3.33
TEC-AC-10002014,"Belkin Flash Drive, USB",Technology,Accessories,3,10,404.64,168.54,41.65,40.51,10.01,4.67
TEC-AC-10002015,"Logitech Router, Programmable",Technology,Accessories,2,9,1360.22,449.42,33.04,185.49,13.64,4.00
TEC-AC-10002017,"Belkin Memory Card, Erganomic",Technology,Accessories,4,9,844.65,337.86,40.00,100.97,11.95,4.50
TEC-AC-10002018,AmazonBasics 3-Button USB Wired Mouse,Technology,Accessories,5,14,88.08,32.29,36.66,6.81,7.73,4.40
TEC-AC-10002025,"Memorex Flash Drive, Bluetooth",Technology,Accessories,1,5,39.20,-38.30,-97.70,5.66,14.44,5.00
TEC-AC-10002048,"Enermax Flash Drive, Bluetooth",Technology,Accessories,2,7,77.50,-110.52,-142.61,10.01,12.92,4.00
TEC-AC-10002049,Logitech G19 Programmable Gaming Keyboard,Technology,Accessories,8,36,4389.25,729.04,16.61,591.61,13.48,3.38
TEC-AC-10002049,Plantronics Savi W720 Multi-Device Wireless Headset System,Technology,Accessories,7,24,9367.29,3696.28,39.46,1341.47,14.32,4.00
TEC-AC-10002076,Microsoft Natural Keyboard Elite,Technology,Accessories,4,29,1497.00,20.96,1.40,157.37,10.51,4.00
TEC-AC-10002086,"SanDisk Keyboard, Erganomic",Technology,Accessories,4,24,1784.03,794.02,44.51,139.35,7.81,5.25
TEC-AC-10002110,"Memorex Mouse, Programmable",Technology,Accessories,4,12,205.71,-27.09,-13.17,42.41,20.62,3.25
TEC-AC-10002122,"Belkin Keyboard, Erganomic",Technology,Accessories,3,12,980.28,58.68,5.99,224.84,22.94,1.67
TEC-AC-10002130,"Logitech Flash Drive, Erganomic",Technology,Accessories,2,4,90.62,27.14,29.95,13.15,14.51,3.50
TEC-AC-10002134,Rosewill 107 Normal Keys USB Wired Standard Keyboard,Technology,Accessories,3,9,105.14,0.81,0.77,6.63,6.31,4.67
TEC-AC-10002145,"Belkin Memory Card, Programmable",Technology,Accessories,1,1,69.79,-22.10,-31.67,8.33,11.94,0.00
TEC-AC-10002148,"Belkin Keyboard, Programmable",Technology,Accessories,1,9,512.28,86.94,16.97,25.83,5.04,6.00
TEC-AC-10002153,"Logitech Memory Card, Bluetooth",Technology,Accessories,1,10,275.68,-227.52,-82.53,79.83,28.96,0.00
TEC-AC-10002158,"Enermax Memory Card, Erganomic",Technology,Accessories,5,14,1155.66,322.80,27.93,81.92,7.09,4.60
TEC-AC-10002159,"Logitech Router, Erganomic",Technology,Accessories,3,10,1307.36,392.16,30.00,122.23,9.35,2.67
TEC-AC-10002167,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,Technology,Accessories,8,25,357.00,23.25,6.51,72.83,20.40,3.38
TEC-AC-10002170,"Enermax Numeric Keypad, USB",Technology,Accessories,4,16,551.40,68.84,12.48,113.09,20.51,2.50
TEC-AC-10002170,"Logitech Flash Drive, Programmable",Technology,Accessories,7,19,401.19,32.21,8.03,45.43,11.32,3.14
TEC-AC-10002172,"Memorex Keyboard, Programmable",Technology,Accessories,8,36,2258.04,1.92,0.09,358.57,15.88,3.13
TEC-AC-10002204,"Belkin Flash Drive, Erganomic",Technology,Accessories,5,20,795.00,23.40,2.94,115.13,14.48,4.80
TEC-AC-10002217,Imation Clip USB flash drive - 8 GB,Technology,Accessories,7,25,443.68,1.89,0.43,40.78,9.19,5.43
TEC-AC-10002218,"Memorex Keyboard, Erganomic",Technology,Accessories,3,6,414.90,8.28,2.00,52.55,12.67,2.33
TEC-AC-10002219,"SanDisk Memory Card, Programmable",Technology,Accessories,6,28,1731.43,582.87,33.66,156.06,9.01,3.17
TEC-AC-10002221,"Memorex Mouse, Bluetooth",Technology,Accessories,9,37,866.22,-51.75,-5.97,69.05,7.97,3.44
TEC-AC-10002224,"Belkin Numeric Keypad, USB",Technology,Accessories,1,10,148.16,-166.84,-112.61,29.03,19.59,2.00
TEC-AC-10002243,"SanDisk Keyboard, Programmable",Technology,Accessories,7,25,1760.84,308.09,17.50,157.10,8.92,3.71
TEC-AC-10002244,"Enermax Router, Erganomic",Technology,Accessories,7,32,6239.56,-154.04,-2.47,821.49,13.17,3.29
TEC-AC-10002253,Imation Bio 8GB USB Flash Drive Imation Corp,Technology,Accessories,4,16,2659.84,398.98,15.00,253.43,9.53,3.50
TEC-AC-10002255,"Memorex Keyboard, Erganomic",Technology,Accessories,11,38,2075.90,445.70,21.47,217.44,10.47,3.91
TEC-AC-10002257,"Enermax Router, Bluetooth",Technology,Accessories,6,28,3995.50,-7.38,-0.18,304.59,7.62,4.83
TEC-AC-10002257,"Logitech Numeric Keypad, Bluetooth",Technology,Accessories,5,13,574.36,182.80,31.83,63.35,11.03,3.40
TEC-AC-10002263,"SanDisk Memory Card, Bluetooth",Technology,Accessories,3,8,899.28,116.88,13.00,119.15,13.25,2.33
TEC-AC-10002289,"SanDisk Numeric Keypad, Erganomic",Technology,Accessories,3,16,909.60,154.56,16.99,100.84,11.09,4.33
TEC-AC-10002295,"Logitech Flash Drive, Bluetooth",Technology,Accessories,1,2,61.02,23.76,38.94,7.61,12.47,2.00
TEC-AC-10002305,KeyTronic E03601U1 - Keyboard - Beige,Technology,Accessories,6,18,324.00,58.32,18.00,33.00,10.19,4.00
TEC-AC-10002308,"Belkin Memory Card, Erganomic",Technology,Accessories,6,31,2327.48,605.12,26.00,219.63,9.44,5.33
TEC-AC-10002322,"Memorex Memory Card, Bluetooth",Technology,Accessories,3,13,1329.51,278.85,20.97,154.27,11.60,3.33
TEC-AC-10002323,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,Technology,Accessories,11,44,884.00,38.02,4.30,101.69,11.50,3.18
TEC-AC-10002324,"Enermax Numeric Keypad, Bluetooth",Technology,Accessories,11,26,1356.43,-74.87,-5.52,103.67,7.64,4.18
TEC-AC-10002331,"Maxell 74 Minute CDR, 10/Pack",Technology,Accessories,5,26,232.76,72.57,31.18,26.71,11.48,3.20
TEC-AC-10002335,"Belkin Memory Card, USB",Technology,Accessories,9,30,2706.42,-640.69,-23.67,199.92,7.39,4.67
TEC-AC-10002335,Logitech Media Keyboard K200,Technology,Accessories,4,16,503.86,50.39,10.00,44.45,8.82,6.00
TEC-AC-10002340,"Logitech Router, Bluetooth",Technology,Accessories,2,8,890.35,-1068.53,-120.01,118.11,13.27,4.50
TEC-AC-10002345,HP Standard 104 key PS/2 Keyboard,Technology,Accessories,6,20,275.50,58.01,21.06,24.60,8.93,3.67
TEC-AC-10002348,"Enermax Memory Card, USB",Technology,Accessories,2,13,1489.80,223.47,15.00,212.95,14.29,1.00
TEC-AC-10002357,"SanDisk Numeric Keypad, USB",Technology,Accessories,5,33,914.35,212.11,23.20,100.61,11.00,4.00
TEC-AC-10002363,"Logitech Keyboard, USB",Technology,Accessories,3,10,726.60,152.40,20.97,52.40,7.21,3.67
TEC-AC-10002364,"Enermax Router, USB",Technology,Accessories,1,2,517.08,149.94,29.00,54.67,10.57,6.00
TEC-AC-10002370,Maxell CD-R Discs,Technology,Accessories,3,9,15.76,3.70,23.48,1.83,11.61,4.00
TEC-AC-10002370,"SanDisk Flash Drive, Bluetooth",Technology,Accessories,8,22,521.93,121.53,23.28,46.43,8.90,4.75
TEC-AC-10002380,Sony 8GB Class 10 Micro SDHC R40 Memory Card,Technology,Accessories,1,3,27.19,0.34,1.25,1.11,4.08,7.00
TEC-AC-10002389,"Enermax Mouse, USB",Technology,Accessories,1,4,162.00,38.88,24.00,17.60,10.86,4.00
TEC-AC-10002399,SanDisk Cruzer 32 GB USB Flash Drive,Technology,Accessories,6,20,361.38,102.70,28.42,45.71,12.65,3.67
TEC-AC-10002402,Razer Kraken PRO Over Ear PC and Music Headset,Technology,Accessories,8,30,2159.73,479.94,22.22,327.91,15.18,3.75
TEC-AC-10002455,"Logitech Flash Drive, Programmable",Technology,Accessories,6,27,646.61,58.54,9.05,51.69,7.99,4.17
TEC-AC-10002458,"Logitech Mouse, Bluetooth",Technology,Accessories,5,19,300.61,-18.59,-6.18,29.78,9.91,4.40
TEC-AC-10002473,Maxell 4.7GB DVD-R,Technology,Accessories,11,49,1231.69,411.23,33.39,127.56,10.36,4.00
TEC-AC-10002482,"Logitech Mouse, Erganomic",Technology,Accessories,4,15,316.96,-85.35,-26.93,21.93,6.92,4.50
TEC-AC-10002522,"Memorex Router, Erganomic",Technology,Accessories,2,4,780.86,165.86,21.24,87.66,11.23,4.50
TEC-AC-10002530,"Memorex Numeric Keypad, USB",Technology,Accessories,2,5,124.76,-19.39,-15.54,8.47,6.79,6.50
TEC-AC-10002533,"Enermax Memory Card, USB",Technology,Accessories,12,57,5482.46,-4.93,-0.09,634.33,11.57,4.00
TEC-AC-10002543,"Enermax Mouse, Bluetooth",Technology,Accessories,1,4,161.16,70.80,43.93,21.48,13.33,4.00
TEC-AC-10002545,"Logitech Router, Bluetooth",Technology,Accessories,1,3,197.86,-98.96,-50.02,17.30,8.74,5.00
TEC-AC-10002550,Maxell 4.7GB DVD-RW 3/Pack,Technology,Accessories,4,10,146.56,41.42,28.26,14.73,10.05,4.25
TEC-AC-10002550,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",Technology,Accessories,4,17,472.86,-32.26,-6.82,37.88,8.01,3.50
TEC-AC-10002558,Imation Swivel Flash Drive USB flash drive - 8 GB,Technology,Accessories,2,5,54.58,17.63,32.30,2.77,5.08,5.50
TEC-AC-10002567,Logitech G602 Wireless Gaming Mouse,Technology,Accessories,9,29,1999.74,515.14,25.76,249.29,12.47,3.33
TEC-AC-10002568,"Enermax Numeric Keypad, Erganomic",Technology,Accessories,5,20,838.91,191.51,22.83,50.18,5.98,5.40
TEC-AC-10002581,"SanDisk Flash Drive, Erganomic",Technology,Accessories,1,2,37.35,-35.91,-96.14,2.99,8.01,4.00
TEC-AC-10002600,Belkin QODE FastFit Bluetooth Keyboard,Technology,Accessories,2,9,495.60,16.10,3.25,34.80,7.02,4.50
TEC-AC-10002601,"SanDisk Router, Bluetooth",Technology,Accessories,2,5,694.71,-138.54,-19.94,38.50,5.54,6.00
TEC-AC-10002607,"Enermax Mouse, USB",Technology,Accessories,1,1,10.80,-10.26,-95.00,2.33,21.57,4.00
TEC-AC-10002629,"Belkin Memory Card, Programmable",Technology,Accessories,5,25,1783.42,736.42,41.29,206.04,11.55,3.80
TEC-AC-10002637,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),Technology,Accessories,5,22,3743.80,21.59,0.58,433.15,11.57,4.00
TEC-AC-10002647,"Logitech Wireless Boombox Speaker - portable - wireless, wired",Technology,Accessories,2,4,383.04,148.96,38.89,62.94,16.43,4.00
TEC-AC-10002649,"Belkin Keyboard, Programmable",Technology,Accessories,5,20,1378.89,285.69,20.72,212.93,15.44,3.60
TEC-AC-10002664,"SanDisk Keyboard, Programmable",Technology,Accessories,10,40,2013.64,552.84,27.45,345.91,17.18,2.90
TEC-AC-10002670,"Logitech Mouse, Erganomic",Technology,Accessories,5,23,501.17,20.92,4.17,42.12,8.40,4.40
TEC-AC-10002688,"Memorex Memory Card, Bluetooth",Technology,Accessories,4,14,1006.34,233.12,23.17,81.54,8.10,5.25
TEC-AC-10002702,"Enermax Keyboard, Bluetooth",Technology,Accessories,4,6,453.18,-32.64,-7.20,59.77,13.19,4.75
TEC-AC-10002712,"Enermax Keyboard, Erganomic",Technology,Accessories,9,35,1636.24,-71.06,-4.34,134.24,8.20,4.78
TEC-AC-10002718,Belkin Standard 104 key USB Keyboard,Technology,Accessories,6,21,265.54,5.10,1.92,27.23,10.25,3.17
TEC-AC-10002719,"Enermax Router, Programmable",Technology,Accessories,4,15,3130.95,363.45,11.61,323.37,10.33,4.00
TEC-AC-10002738,"Belkin Memory Card, Programmable",Technology,Accessories,10,37,3838.24,825.68,21.51,380.02,9.90,4.40
TEC-AC-10002749,"Enermax Mouse, USB",Technology,Accessories,4,12,237.60,-15.12,-6.36,27.42,11.54,4.75
TEC-AC-10002756,"SanDisk Keyboard, Bluetooth",Technology,Accessories,3,9,472.59,-84.96,-17.98,51.49,10.90,4.00
TEC-AC-10002760,"Memorex Memory Card, Erganomic",Technology,Accessories,5,21,1321.05,-80.07,-6.06,270.04,20.44,2.80
TEC-AC-10002795,"Memorex Mouse, Programmable",Technology,Accessories,4,16,279.50,-81.46,-29.14,28.42,10.17,4.00
TEC-AC-10002799,"Memorex Memory Card, Programmable",Technology,Accessories,10,30,1854.03,421.83,22.75,205.41,11.08,3.90
TEC-AC-10002800,Plantronics Audio 478 Stereo USB Headset,Technology,Accessories,9,34,1619.68,514.90,31.79,149.41,9.22,4.22
TEC-AC-10002815,"SanDisk Keyboard, Erganomic",Technology,Accessories,1,3,158.58,22.20,14.00,9.61,6.06,4.00
TEC-AC-10002833,"Logitech Mouse, USB",Technology,Accessories,6,21,547.04,63.83,11.67,79.69,14.57,3.50
TEC-AC-10002842,"Belkin Memory Card, Bluetooth",Technology,Accessories,1,2,137.77,-27.59,-20.03,12.48,9.06,4.00
TEC-AC-10002842,"Memorex Mouse, Bluetooth",Technology,Accessories,1,3,22.54,-29.90,-132.65,1.20,5.32,4.00
